cr_id,filename,sha256,officer_count,tier,label,reasons,has_sustained,complaint_date
1014188,CPD_CR-1014188.txt,3f70466df2447b8e11e028edf64ec6697c889ade691398c56beafd960816c67b,1,0,negative,,False,2008-02-15
1014195,CPD_CR-1014195.txt,f961899c8676af84cafd86f26560a99e87f559159502f5eccbe595726a6f865d,1,0,negative,,False,2008-02-15
1014196,CPD_CR-1014196.txt,0d52e5b5bb3b1f843ed20b6f54f64a4f0bbbb179f5932017d3771a48d7a7053c,1,0,negative,,False,2008-02-15
1014197,CPD_CR-1014197.txt,4f017edbbea665e87c1e5635ea1bb3dbc2f1f6c6fc56b622272fee52b222bc87,3,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-02-15
1014198,CPD_CR-1014198.txt,c17309b5cc635d6639288f7446f7ae541f328e3d6e7bfbf7e10aa8673f4e1055,1,0,negative,,False,2008-02-15
1014199,CPD_CR-1014199.txt,ff41da42d62de070ccb212a400193d3b7e3a76142b6ef42b25c38c95e590c318,2,0,negative,,False,2008-02-15
1014200,CPD_CR-1014200.txt,cc6f06b2c4b42bb02e384708576901e2bd272e0c472f14e5207d457a7eb5cdac,2,0,negative,,False,2008-02-15
1014201,CPD_CR-1014201.txt,ac02f6233772588537cd9b45556681203b1e10d0cc0c57e86092feec2a29c751,3,1,strong_giglio,ILLEGAL ARREST / FALSE ARREST (Not Sustained),True,2008-02-15
1014202,CPD_CR-1014202.txt,f7d3e2052af62846bd7c9f5f8c032ff933b3aefc32cef10b92422fe614496836,1,0,negative,,False,2008-02-15
1014203,CPD_CR-1014203.txt,5a9a8e5e133656bcdc81d2d186ecb7a178bba5300c132954ae71cc699e7f3c29,2,0,negative,,False,2008-02-15
1014204,CPD_CR-1014204.txt,a3dee5fec408fe9dde62830d2e64c896a21c0ef1ab3981a0179f172d01ca910e,2,0,negative,,False,2008-02-15
1014206,CPD_CR-1014206.txt,899aa16b12a81f4f47aaab63689b1deddada4996cab3f588f4b7ec68c551df08,1,4,brady_weak,COERCION - MISCELLANEOUS (Unfounded),False,2008-02-15
1014209,CPD_CR-1014209.txt,18e85aa7fa328a87d8cf561f67ed376a9236ac8a51c26f9aad49d6189d9278ec,2,0,negative,,False,2008-02-15
1014211,CPD_CR-1014211.txt,948a07663c33630edbf01c3aaacb3890348b1b2fa87c3d9bbad706aa4112cb29,1,0,negative,,False,2008-02-15
1014213,CPD_CR-1014213.txt,8c51d539b2c08eafdabb4034dabe7cb720ee966b554c9a7fc3853562d2320426,1,0,negative,,False,2008-02-15
1014215,CPD_CR-1014215.txt,3e28480656c486a660b95118235a68723630f5e72464fb843406040ded26fbe1,1,0,negative,,False,2008-02-15
1014216,CPD_CR-1014216.txt,09b53119518b89630e368b590227f65b8914496e6cd39eb09b7b92c0d246e8e8,1,0,negative,,False,2008-02-15
1014218,CPD_CR-1014218.txt,af934c20b2f15eb2e7c54805b7c230b1f7735b2c7d1da2ce0654484082e64ad8,2,0,negative,,False,2008-02-15
1014220,CPD_CR-1014220.txt,21c35d504db71860155790e1561bdff43b8fc42aa5c35936442b34d63d7d859c,2,0,negative,,False,2008-02-16
1014221,CPD_CR-1014221.txt,f6d7454c0f0850f231394adf58dff8c03889b820bd11e14f7f2340f5c8d68b29,9,0,negative,,False,2008-02-16
1014223,CPD_CR-1014223.txt,992ed21672279c3183b6ae0bc852a4ccf3f8b714b2f9becc6cfc6c86eb64ee35,1,4,brady_weak,Excessive Force (No Affidavit),False,2008-02-16
1014224,CPD_CR-1014224.txt,bf6fae9e38a8cf1fb376006eacfa9a8dee79b9d54cd92acc0d6592758cdf7992,1,0,negative,,False,2008-02-16
1014226,CPD_CR-1014226.txt,236bec222f9241905348adbe4aea7fa0293e1a5c18bfc8334f5d2dd9d1690543,2,0,negative,,False,2008-02-16
1014227,CPD_CR-1014227.txt,18028244e4f06c3639e15e6d705dede6b5f7e7d1beb919ac405a9cb14179bf94,2,0,negative,,False,2008-02-16
1014228,CPD_CR-1014228.txt,b43aeb98e21930f2ff6c78caccda491591ee2842fe4dba9ddd2d9cb30d203605,1,0,negative,,False,2008-02-16
1014229,CPD_CR-1014229.txt,1f2d7227e928871d9fbfd34cacf0a71ab011593d0391b81c1f51b9db61f54511,1,0,negative,,False,2008-02-16
1014231,CPD_CR-1014231.txt,22506f548935807e50e0cfe49e562801386e865ee8d4558a1a76db8fadc914c1,1,0,negative,,False,2008-02-16
1014234,CPD_CR-1014234.txt,eb5fa437cbeeee0d2bd190e6b577f872b218c81c2e1d87ec884ab2d26baeeaa6,2,0,negative,,False,2008-02-17
1014236,CPD_CR-1014236.txt,83c8acf61f9dbe9c755311f1205bf56b3c7d8552e140ee1b0466078e904eafe6,2,0,negative,,False,2008-02-17
1014238,CPD_CR-1014238.txt,310a319d62ec7bf01e985d743fc03ee552b094b5154f5db5b9a746a37c976373,1,0,negative,,False,2008-02-17
1014241,CPD_CR-1014241.txt,25642e0959eb672b40ea3ec3c8636096a19c382530910fec05d2e09caac78241,2,4,brady_weak,Excessive Force (Not Sustained); Excessive Force (Not Sustained),False,2008-02-17
1014243,CPD_CR-1014243.txt,a0f34637324b19569f07372532580ddadd96d81aa9f7d1222232304f7a648392,1,0,negative,,False,2008-02-17
1014245,CPD_CR-1014245.txt,1b0fe9c1723479ccddbde8e1632850b8e7827627ef597be6fb746c32a4ce7bcc,1,0,negative,,False,2008-02-17
1014249,CPD_CR-1014249.txt,1471ee40cc27a73fcba7a4b17aa123df6cbb4e0efdd704ddb8a14e48f2b1c417,1,4,brady_weak,Excessive Force (Unfounded),False,2008-02-17
1014251,CPD_CR-1014251.txt,e39e57a2b4245c8f24536f0b79d30d7ae99a01ebd4e092b07b1f89527a8b83f4,1,4,brady_weak,Excessive Force (Unfounded),False,2008-02-18
1014252,CPD_CR-1014252.txt,332a370946c68826e564d4e99c37b2460c67554c608245f75fcf173c147454d1,1,0,negative,,True,2008-02-18
1014253,CPD_CR-1014253.txt,c66e4590b839a6ac12edc56bca81028b05ef2af7e3f1a23e4c0a7cc86a2695a9,2,0,negative,,False,2008-02-18
1014254,CPD_CR-1014254.txt,634b2efe495567325e1dd14f69ba467911f75923f3194798fe727bdc297dcf4d,1,0,negative,,False,2008-02-18
1014256,CPD_CR-1014256.txt,69edbf7d54c6c99c9d2ef5c74d1adba7fb1c8c5e3e88b8ed980e1b9d42e2e4e1,1,0,negative,,False,2008-02-18
1014257,CPD_CR-1014257.txt,db7ac0bece857ae2ea2c3bf40dc332ed877340211d614d30c1d90608e6ee0822,1,0,negative,,False,2008-02-18
1014258,CPD_CR-1014258.txt,d052d25fd273c84db4707b4de7847dc190c6b9fab6fe96d880ea56d9d8817bde,2,4,brady_weak,Excessive Force (Unfounded); Excessive Force (Unfounded),False,2008-02-18
1014260,CPD_CR-1014260.txt,3a0dc675b865e1c8a529122187c34252b98d7567a12801925ff4122cd59c1d4a,1,0,negative,,False,2008-02-18
1014261,CPD_CR-1014261.txt,08d86de9329494a68201946ffcb3dcb8a354b640e291ac4e6d2764aa0137e186,1,0,negative,,False,2008-02-18
1014262,CPD_CR-1014262.txt,3edb861d80b169ba1e3222b59e3a02b01d6d48812c30d78539a078f6ac04bd8c,1,0,negative,,False,2008-02-18
1014263,CPD_CR-1014263.txt,453ed6e05ce003dc058fea809c011f959950666ca13df7bb4854601e2c8074de,3,4,brady_weak,Excessive Force (Unfounded); Excessive Force (Unfounded); Excessive Force (Unfounded),False,2008-02-18
1014267,CPD_CR-1014267.txt,1ebfc59dbe3f7ee9e3d61e630b818c56d1147a9d4a3aa5a357d445af503f5474,6,0,negative,,False,2008-02-18
1014269,CPD_CR-1014269.txt,16607c46c21345c616fe508cbdf15c3c2099e138e28db1b07daf26b3a1e61e31,2,0,negative,,False,2008-02-18
1014270,CPD_CR-1014270.txt,b732287d1751a602ebe0d3becdbb625dcc6847b3f00d5e88cdbbd00ce9edb093,1,0,negative,,False,2008-02-18
1014271,CPD_CR-1014271.txt,72c6d2333a70dc235b70033d7ffb0d96a3ae2d6f8335f8212905ca100aad13d6,1,4,brady_weak,Excessive Force (Unfounded),False,2008-02-18
1014273,CPD_CR-1014273.txt,45fc13d305fcb728e4304024b975ab76e8055671d1e6dc3c7c3d038222ef96e4,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-02-18
1014274,CPD_CR-1014274.txt,2749490693d0ff2678b89087d18d65e1f476ecaaba4cd7183d875c1a3ec6936b,2,0,negative,,True,2008-02-19
1014275,CPD_CR-1014275.txt,0e8a27fc6b14915b6a73debfa452405a192493b0d76548c22733f7e37ae3a0c6,1,0,negative,,False,2008-02-19
1014278,CPD_CR-1014278.txt,79bc2b69f1825713d8aee1bcc44936fe9be3f5f5e51100b671fe13acea86c3da,2,0,negative,,False,2008-02-19
1014279,CPD_CR-1014279.txt,f839d7afcc52b6942d371c6a61f7475f4e801a0bac40827e18188bd71aac6b82,1,0,negative,,True,2008-02-19
1014280,CPD_CR-1014280.txt,b923129e939972b0e0cae613798a3144655c4b4f4b6c9e996d3f585b3d3406f9,1,0,negative,,False,2008-02-19
1014283,CPD_CR-1014283.txt,0f52af066f7c380fa6b9d8eccc350418dbd9c5e34de4e46f40e8ac6e00db6792,3,0,negative,,False,2008-02-19
1014284,CPD_CR-1014284.txt,037a08f84186f48cfa7e35dfcf832cab4bb8d94bdf9a6d9865340f2eee61bd2d,2,0,negative,,False,2008-02-19
1014286,CPD_CR-1014286.txt,89d505178067e82edb7ce01f62366d6840e763fc485caf9298c3228eb7710e90,2,0,negative,,False,2008-02-19
1014287,CPD_CR-1014287.txt,94728a078bab679439efa37f192e057117cd1fb07d84c67f2fc42ecc027add44,1,0,negative,,False,2008-02-19
1014289,CPD_CR-1014289.txt,c06e61a42dcaee337433286d28d4aa1653a689f63063934e5a9c3f0d758b1071,2,0,negative,,False,2008-02-19
1014293,CPD_CR-1014293.txt,bd5821e5ff8835ccdd569d21d82775abc61e1e1059a14e22747ced884923243d,2,0,negative,,False,2008-02-19
1014297,CPD_CR-1014297.txt,2bf9416aa385c17644b4ce6707438a49b2122522243c48add07ee4b15f134298,1,0,negative,,False,2008-02-19
1014300,CPD_CR-1014300.txt,4a78b2cacbd050b0fcd312b017821a1131095a8c2e556d3df654b43c04c75573,2,4,brady_weak,Excessive Force (Exonerated); Excessive Force (Not Sustained),False,2008-02-19
1014301,CPD_CR-1014301.txt,323042023c884ce9539878227883427f99486ea5a15a50d9048315dd1de9c76b,1,0,negative,,False,2008-02-19
1014303,CPD_CR-1014303.txt,501ddc77de1fbc89ce5e38eb242aca580aa978db551bbdcb8c21e48c896edc63,1,0,negative,,False,2008-02-19
1014305,CPD_CR-1014305.txt,843581384042a3e6979dc56525b1ccff4b7964ba9220daf13bde78a48c61c322,2,0,negative,,False,2008-02-19
1014308,CPD_CR-1014308.txt,e64d041ff382257458d8b30fde7fb132baf9f8f7e49f2bf738d9718dca0dba88,1,0,negative,,False,2008-02-19
1014310,CPD_CR-1014310.txt,9ab30d7fc61950981a75b3a11c777382d85d2010b637a5d0d7fae3513263df35,1,0,negative,,False,2008-02-20
1014311,CPD_CR-1014311.txt,0e0c4879464630d9da5885d52d84528355c0c935b9c38f9347c8ce8e3640d642,4,0,negative,,False,2008-02-20
1014313,CPD_CR-1014313.txt,1519c869d781f2ae0d33f7dc45ba96e39cf85dff15e30a51abc3823dd5305f0b,1,0,negative,,False,2008-02-20
1014314,CPD_CR-1014314.txt,67775735b0d6074a962fcc9d1f02246937e151496d8c1ac1062f72cd4addc928,2,0,negative,,False,2008-02-20
1014316,CPD_CR-1014316.txt,d798fcbd3ed01dac48d7e9ffefedf76ffde501052191c434dceea043feaeddbf,2,0,negative,,False,2008-02-20
1014318,CPD_CR-1014318.txt,c14fdc00b800f33a6c244d3db66255cc3abed26f2af07ed1434cab04cfca4da4,1,0,negative,,False,2008-02-20
1014319,CPD_CR-1014319.txt,602a84b41186c69ccfbfe987c57411257d21310725ad7d142755df5ebdbfd836,1,0,negative,,False,2008-02-20
1014320,CPD_CR-1014320.txt,993d0242a975138b96d31965f5e86b853b9d62439f08fa285cf89d9798014a59,1,0,negative,,False,2008-02-20
1014321,CPD_CR-1014321.txt,6fc403539f0962733de663e022e3f91442a8c6a4a758800034ae084b5cc1cc14,1,4,brady_weak,Excessive Force (Unfounded),False,2008-02-20
1014323,CPD_CR-1014323.txt,065b517a46f25c3240cc8c385688397ad3f56f218d0a5aceebda997b55cb7224,1,0,negative,,False,2008-02-20
1014325,CPD_CR-1014325.txt,ec7751e7cc98a76962ee47230ba8957c3bdb8f900e923ee64c1bc5986c7f2d4b,1,0,negative,,False,2008-02-20
1014326,CPD_CR-1014326.txt,b3311d4da576a57a050f961ce263f6d59c6db8eaf21377aedf7cee597e9ef8ba,2,0,negative,,False,2008-02-20
1014327,CPD_CR-1014327.txt,2fb2f18b15038230204dfc17b888db6cb6bb5e90aa6cf6af67051fb6fe962ba7,1,0,negative,,False,2008-02-20
1014328,CPD_CR-1014328.txt,7dad55e136e01fc2224b407e8d637329cd64cc22a56dff9c4baa8ff1fc064581,1,2,giglio_relevant,ILLEGAL ARREST (No Affidavit),False,2008-02-20
1014330,CPD_CR-1014330.txt,3b20fa40bcafcb6e1af38cd2f8f8e32c249f20177675f5c3fb0c5e9e6ca1b7c5,5,0,negative,,False,2008-02-20
1014331,CPD_CR-1014331.txt,2ca223e192fa4edff142d40768ea8fadf697baafec328471f0d6fa79246ed473,2,0,negative,,False,2008-02-20
1014332,CPD_CR-1014332.txt,68ef81757b4c4620e837c13e08d67e289e7728bc0075445efa28142b12aed10b,1,0,negative,,False,2008-02-20
1014333,CPD_CR-1014333.txt,7cdd06a7c238e36631c5c7c00c285edefbdf5821c7fffac4e5c7a4c21402b7a6,2,2,giglio_relevant,ILLEGAL ARREST (Unfounded); ILLEGAL ARREST (Unfounded),False,2008-02-20
1014335,CPD_CR-1014335.txt,556e46b5a0e6a9c53ac3d5d1a8ceab9c84749df294f0d4227d81439da73d84c4,1,4,brady_weak,Excessive Force (Unfounded),False,2008-02-20
1014336,CPD_CR-1014336.txt,4e794dda8e632b5a0c299768a5adc01be7ddcb2f41050764dc15387b369144d6,1,0,negative,,False,2008-02-20
1014338,CPD_CR-1014338.txt,d319a22cff9b08a990fb031c07cc273b107c4d7ea79ce0491e6351177d242b1f,2,0,negative,,False,2008-02-21
1014341,CPD_CR-1014341.txt,fb765375c627239763ba1cb1bb0cad87dc8bfb9a3f4c89d8f3c7bb052151b65f,2,0,negative,,False,2008-02-21
1014342,CPD_CR-1014342.txt,1b398ee85141af68f1e3c449750b2cf8ee659bfa3796bc3b16dd1a1fddb6fa31,2,3,brady_adjacent,"Traffic (Not Bribery/Excessive Force),Improper Processing/Reporting/Procedures,Citation, (Sustained); Traffic (Not Bribery/Excessive Force),Improper Processing/Reporting/Procedures,Citation, (Sustained)",True,2008-02-21
1014343,CPD_CR-1014343.txt,2dd22b555e4b5331bcfdf89c7117b89dead85d0815ef0ebde984230b0d4a0da8,1,0,negative,,False,2008-02-21
1014344,CPD_CR-1014344.txt,385fcaac080cf399f0ff854677a25207148800897626be58b792ce8d48a8418d,4,0,negative,,False,2008-02-21
1014345,CPD_CR-1014345.txt,291a909e422e86eb3d4820b18c52b5e48b2cb4548f85971eb6945adeb36faecd,1,0,negative,,False,2008-02-21
1014347,CPD_CR-1014347.txt,83c91ac1b722eedeb8bdd1dc3d6c08fe646138d14fa2d3afaf058623775d434e,1,0,negative,,False,2008-02-21
1014352,CPD_CR-1014352.txt,b549569eee13b6cc1c1059d99ddbca86e950aac3b9a15b43ce045c0ed891d601,1,0,negative,,False,2008-02-21
1014353,CPD_CR-1014353.txt,e190f074f57cca7a532ed666b4a3930111e37604b345ea741280c6a3474f8abb,1,0,negative,,False,2008-02-21
1014354,CPD_CR-1014354.txt,82f83bcd787ebf4e72b6e5d79c0fcb24e15dac6f8e23b1ea7dfc2337674f48d0,1,0,negative,,False,2008-02-21
1014357,CPD_CR-1014357.txt,37b567beda5c548798f81f492410c837e8670a60ad739757e80c0820bacb4a0c,1,0,negative,,True,2008-02-21
1014363,CPD_CR-1014363.txt,c28bf91f6f3e57442d06d555fc589262ac83a26f4e15758462aa03a4e72910f7,2,0,negative,,False,2008-02-21
1014364,CPD_CR-1014364.txt,a582679e0e52fc8c86958148ab9a0f577a7828308e626485c69baa350df601ee,2,0,negative,,False,2008-02-21
1014365,CPD_CR-1014365.txt,0f2305e6a657068faad4f9ba6a88c32a777ef2a4b5ddd07d05ea62fbde70cc88,2,0,negative,,True,2008-02-22
1014366,CPD_CR-1014366.txt,9afbdd327e0e0c4d9d2a111af8e957cf10c1002df1eb8a84d9bc1250534c20ac,1,4,brady_weak,Excessive Force (Unfounded),False,2008-02-22
1014369,CPD_CR-1014369.txt,f905ce181e10986e783859d55a1933e9097e101033df767932621d43ef0603e4,1,0,negative,,False,2008-02-22
1014371,CPD_CR-1014371.txt,52422fb277d1cddf69b77bad6a4f18fcc72975852d987b848e36157a83e0ea17,1,0,negative,,False,2008-02-22
1014372,CPD_CR-1014372.txt,f56bafa171a4d2d106f2b51be9ffda6a5209944e3479b72ab8dce5cfc91e073e,1,0,negative,,True,2008-02-22
1014375,CPD_CR-1014375.txt,ca250e934614af24a413352f998c0bb2d9bb65d58bd0bcf6f7ce430963123b2c,3,0,negative,,False,2008-02-22
1014377,CPD_CR-1014377.txt,bf5de806728e44afe6e57d21a4f998f58ff823c54af001bf4cd60df96f80d467,1,0,negative,,False,2008-02-22
1014378,CPD_CR-1014378.txt,5a352857fb629bf20b59fae292c49bf572ce422d3bb28dfa63d3e87efc2e3060,2,0,negative,,False,2008-02-22
1014379,CPD_CR-1014379.txt,598103f90952d9a450ba08a264b7fd0bb08fea55962bc8b6f087bc7f415177e5,3,0,negative,,False,2008-02-22
1014380,CPD_CR-1014380.txt,b20f3015104d1e2dbca727db2e91531d6c2055a0f45c05e80e4dc65b72abcb21,1,0,negative,,False,2008-02-22
1014381,CPD_CR-1014381.txt,2a2fd69a4ed3961d2577c73725d2e4d92e67c566d39367c776c5da5bfb4b554e,1,0,negative,,False,2008-02-22
1014383,CPD_CR-1014383.txt,59bd91fe5feb0fa0cc7e941c38f5752d9dde4f479ca5d92820a26faa7b9a0d56,2,0,negative,,False,2008-02-22
1014385,CPD_CR-1014385.txt,5145a6719ddfc98304d420efc9f9292adcd7f7979cfecc89dd68f0a6d16883b7,2,0,negative,,False,2008-02-22
1014389,CPD_CR-1014389.txt,1e112a55750c536f01cc9b08f1e3f4d4f4aed26b47d143d92a3a5d1d6436543f,1,0,negative,,False,2008-02-22
1014392,CPD_CR-1014392.txt,07cd0932c3eda5a174dc5332aa1e8e2aa79e9cfd5ddaa0b60b1782ad6561e2b0,3,0,negative,,False,2008-02-22
1014393,CPD_CR-1014393.txt,e4aec86c804daebadcf65ca34f84c0b2d9dbba49d2dd985be9c0b4cdc8885725,1,0,negative,,False,2008-02-22
1014394,CPD_CR-1014394.txt,0fe825a60aac887a0c415e9377d13cf175e13e2af492be303aaf28f79706a660,1,4,brady_weak,Excessive Force (Unfounded),False,2008-02-23
1014395,CPD_CR-1014395.txt,6c2969a8d7998bf92f726a5b7e3ec58bbea9b2511cca7b5cb49ef4d19e8e7e60,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-02-23
1014396,CPD_CR-1014396.txt,76a22cd23c22d711c76232bd0477e59bb6d0059d4823cc096a5109c16db9ebb4,17,0,negative,,False,2008-02-23
1014398,CPD_CR-1014398.txt,c1be76f19b161665f4e53b37b57525cc034f1718f1b23847222dfc45a1e23d33,1,0,negative,,False,2008-02-23
1014401,CPD_CR-1014401.txt,2c75404f57af1b8fcd93e8285296f1d79d3524768352d21144a04eb7a63e2f52,1,0,negative,,False,2008-02-23
1014402,CPD_CR-1014402.txt,e5aa4de97928a207529b46ba3f5a8f8cdefdc62f55444959a8f86e0b07c83693,2,0,negative,,False,2008-02-23
1014408,CPD_CR-1014408.txt,17bf8ccbe46d61e2d671d35dbe850150a99f3ffff66be7e870a495407277dafb,1,0,negative,,False,2008-02-24
1014409,CPD_CR-1014409.txt,931690849cbad6ea876bcd66b24d52d6aae25a31bec6069f4b1e700b1ccc3beb,2,0,negative,,False,2008-02-24
1014413,CPD_CR-1014413.txt,19c1e120880f647f7456da57c937a806ff78194e72faf35e52261c7ec318200e,2,2,giglio_relevant,ILLEGAL ARREST (Not Sustained); ILLEGAL ARREST (Not Sustained),False,2008-02-24
1014414,CPD_CR-1014414.txt,69d6f216cd8a807d46c7ed541f0d3e23eeb49a32ece96a69c83b9a4a2dd2e1d7,1,0,negative,,False,2008-02-24
1014418,CPD_CR-1014418.txt,66403d26b7a929aa0c9a92e57bd713c01e3bc8b0cd93c9c3e6f084919e1b7056,1,0,negative,,False,2008-02-24
1014421,CPD_CR-1014421.txt,2c591968ba182a929a99f73b6a2afc2c70174f6f6ba3d7094524dfa357cb78f6,2,0,negative,,False,2008-02-24
1014426,CPD_CR-1014426.txt,825304110fafcc351e5a433d3582294bb1db847c2217d8c12345e804197a3d4e,3,0,negative,,False,2008-02-24
1014428,CPD_CR-1014428.txt,7a72ca100f86f783a726b1e28693edcdb14207a940f22b8b0175d6f9dd0eeaa9,2,0,negative,,False,2008-02-25
1014430,CPD_CR-1014430.txt,06b11d69a4626a8c6f96eff8616130d73d349fe55539ce55b1167474187e3db3,1,0,negative,,False,2008-02-25
1014432,CPD_CR-1014432.txt,f9de985fc361e0a2c42b27fc2fee524b1fdc6b8979cc23d1c1e6571260bf13ad,1,0,negative,,False,2008-02-25
1014433,CPD_CR-1014433.txt,cfa593a5290b00a84af40bce42e53550c6832fea82b7afe8d2e3e459f2f6d442,12,0,negative,,False,2008-02-25
1014434,CPD_CR-1014434.txt,3052def787ac225d8ba8b68681b8dafa09e80868e5eaec6d5fb7848f0cf737c3,1,0,negative,,False,2008-02-25
1014435,CPD_CR-1014435.txt,e1f34cc25176fff779e442d9c4f6e578686590f3b70b8634df1553ff40ad5c50,3,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-02-25
1014436,CPD_CR-1014436.txt,e3084ef069ddf026b39233e187dc98ac643695acaecfaadd7b9fcec957009d55,3,0,negative,,False,2008-02-25
1014437,CPD_CR-1014437.txt,6a63ca022d10ef8a01661ff174b4e5f9b30390a96a43174fcf69ec467b318335,2,0,negative,,False,2008-02-25
1014439,CPD_CR-1014439.txt,f699ecfa75a5f91439189f030953288fc3b964635c2b555ef92fa672b3a17d91,2,0,negative,,False,2008-02-25
1014440,CPD_CR-1014440.txt,40af7accfb2995e27553846ac086b0c8e5bcf0df1372479794bbf5420cf9b5cb,1,0,negative,,True,2008-02-25
1014441,CPD_CR-1014441.txt,c7e6a4be5ed6985b64a081114f0352077311949d8f3ec8ae462aab8bb58d4e4f,2,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-02-25
1014442,CPD_CR-1014442.txt,eb26c034ed8b0d922b5c0171e05366fea7393c96558ea89a045097fa7ef45bb6,1,0,negative,,False,2008-02-25
1014443,CPD_CR-1014443.txt,c9784b5e75d69da4ce96e77614074717925c5bed552c1902905ffc0416b3784b,1,0,negative,,False,2008-02-25
1014447,CPD_CR-1014447.txt,4f4c4a9716be571ece26797680b7eab954b17b72b62a1082950e008ee55fc456,2,0,negative,,False,2008-02-25
1014448,CPD_CR-1014448.txt,63d456497c369ee0f435dc1756e6ccc6a5660af2047183adbb1d008d624f6ef7,1,0,negative,,True,2008-02-25
1014449,CPD_CR-1014449.txt,9e205aed47903a5d0fc5d6462d4f743f54b82c9281c8fb61d7f152e808470096,1,0,negative,,False,2008-02-25
1014450,CPD_CR-1014450.txt,1d257654fcff57ae80c28b851a62ace6bd4e3971790fb5afa4282a7b06e0e0aa,2,0,negative,,False,2008-02-25
1014451,CPD_CR-1014451.txt,029eb9c149fe928ef270221e458117c08feb1b80b55795a7926dada2b1cb5961,1,0,negative,,False,2008-02-25
1014452,CPD_CR-1014452.txt,69516f4b0c3ef7a0e23b5895462e919c80c855598d167d7b15274422893123b2,2,0,negative,,False,2008-02-25
1014453,CPD_CR-1014453.txt,50a8881519b592651b4e5a08d4cb0721f370da27eb4687b150cf793572f4a290,2,0,negative,,False,2008-02-25
1014458,CPD_CR-1014458.txt,7f9a835336a21388d279c27b3abbe2f584c87484437e4979451ea8a612c1a7bc,1,0,negative,,False,2008-02-26
1014459,CPD_CR-1014459.txt,089b4c0bb8814f25eb24eed2e6a73148cd427dc523309ce662fab52b67a5da00,1,0,negative,,True,2008-02-26
1014460,CPD_CR-1014460.txt,cdc811adfb03726a1bcb3459228eaeda21bf44f218bdb7fb5d2c3e30693ff1b0,2,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-02-26
1014461,CPD_CR-1014461.txt,9e2012dfae5ad19432dcc9a14872645dd7e734a6f458298e79f4bd967007408d,5,4,brady_weak,Excessive Force (Unfounded),False,2008-02-26
1014462,CPD_CR-1014462.txt,acfc64b845d0089d7a1c67e0eb24204e49bb5215a41cea4f9b4b0bad01b8dcca,1,0,negative,,False,2008-02-26
1014463,CPD_CR-1014463.txt,10131a97dea13b30b517df587f80cab379bb6dc40fffef09ee81fb404eb545ef,2,0,negative,,False,2008-02-26
1014465,CPD_CR-1014465.txt,e0942fa11b2d7fe9f2a98763f8122b976f87a231e5b202451b353c6b8e911817,1,0,negative,,False,2008-02-26
1014466,CPD_CR-1014466.txt,8b0ca3bd1847a00a0791e5eda9208fa8cdc10e00d20b201ca312cba751070288,2,0,negative,,False,2008-02-26
1014467,CPD_CR-1014467.txt,1d3939421cd2fd42a77dc0bee7ad41592b85f7a82963b4c75930f361570265e3,3,0,negative,,False,2008-02-26
1014468,CPD_CR-1014468.txt,fcf2e502eade59fcc536157e660678209a201fd32232d88b2cda516ca4f820b1,1,0,negative,,False,2008-02-26
1014469,CPD_CR-1014469.txt,dd6ef6c3fd250521a4884909559844dfb2a4b745c164615ff184aae203e2aab3,2,0,negative,,False,2008-02-26
1014470,CPD_CR-1014470.txt,9e398e041d4f90f4d902c7fcd5749a2006e424c36140ff65ef133c69ed82f3c4,2,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-02-26
1014471,CPD_CR-1014471.txt,d6ab8acea1ed029e9066709004389901c68ef9a30524e6a1a0267edc61e64f20,1,0,negative,,True,2008-02-26
1014472,CPD_CR-1014472.txt,19eee5f490a50c2cc043a21c0757d46fa6de345dbc035ea1723abd9f1192b324,2,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-02-26
1014473,CPD_CR-1014473.txt,c3a3f5986af6e9883de6a4de8dd27975ea55cb3186b9ba01d23909f2436f25e0,5,0,negative,,False,2008-02-26
1014474,CPD_CR-1014474.txt,4f46608b2fe4245291e49bb904ab3b198cd4b9fd21940337fb5882dd601b39bf,1,0,negative,,False,2008-02-26
1014475,CPD_CR-1014475.txt,a53355d3d110d9d1fc528eb47b532b053eaba14ea9da9c8ff4e2c55efd5171dc,1,0,negative,,False,2008-02-26
1014476,CPD_CR-1014476.txt,dcae42026867d61239f51c859b741d58d92be15425760735483fc920c1535734,4,3,brady_adjacent,Excessive Force (Sustained),True,2008-02-26
1014477,CPD_CR-1014477.txt,7f05b2109dfcb94a310b93c5137bbbd557cfb8759227e9befbc20d119273c2d0,3,0,negative,,False,2008-02-26
